# QT Clean v2 real-person names from Wikidata structured data (CC0-1.0)
# Format: source<TAB>Vietnamese/Latin target<TAB>type<TAB>provenance
杰夫·高布伦	Jeff Goldblum	person_name_latin	wikidata:Q106706:united-states
杰奎琳·考克伦	Jacqueline Cochran	person_name_latin	wikidata:Q3993:united-states
杰姬·布罗斯	Jackie Burroughs	person_name_latin	wikidata:Q137634:canada
杰尔姆·卡尔	Jerome Karle	person_name_latin	wikidata:Q106733:united-states
杰弗里·拉什	Geoffrey Rush	person_name_latin	wikidata:Q166272:australia
杰拉尔德·福特	Gerald Ford	person_name_latin	wikidata:Q9582:united-states
杰森·丘利纳	Jason Culina	person_name_latin	wikidata:Q215514:australia
杰森·戴伊	Jason Day	person_name_latin	wikidata:Q246992:australia
杰米·李·柯蒂斯	Jamie Lee Curtis	person_name_latin	wikidata:Q106997:united-states
杰纳罗·加西亚·卢纳	Genaro García Luna	person_name_latin	wikidata:Q304744:mexico
杰罗尼莫	Gerónimo	person_name_latin	wikidata:Q2791:united-states
杰西·莱文	Jesse Levine	person_name_latin	wikidata:Q54533:canada
杰西·萊文	Jesse Levine	person_name_latin	wikidata:Q54533:canada
杰西卡·科奇	Jessica Coch	person_name_latin	wikidata:Q261520:mexico
杰里·卡拉	Jerry Calà	person_name_latin	wikidata:Q61831:italy
杰里·斯普林格	Jerry Springer	person_name_latin	wikidata:Q27214:united-kingdom
杰里·西科里蒂	Jerry Ciccoritti	person_name_latin	wikidata:Q180247:canada
杰里米·韦林纳	Jeremy Wariner	person_name_latin	wikidata:Q9086:united-states
杰雷米·梅內	Jérémy Ménez	person_name_latin	wikidata:Q1923:france
杰雷米·梅内	Jérémy Ménez	person_name_latin	wikidata:Q1923:france
東妮·克莉蒂	Toni Collette	person_name_latin	wikidata:Q229291:australia
林佐民	Norman Kwong	person_name_latin	wikidata:Q119775:canada
林哥·史达	Ringo Starr	person_name_latin	wikidata:Q2632:united-kingdom
林哥·史達	Ringo Starr	person_name_latin	wikidata:Q2632:united-kingdom
林斯	Álex Rins	person_name_latin	wikidata:Q59663:spain
林登·約翰遜	Lyndon B. Johnson	person_name_latin	wikidata:Q9640:united-states
林登·约翰逊	Lyndon B. Johnson	person_name_latin	wikidata:Q9640:united-states
林賽·沃恩	Lindsey Vonn	person_name_latin	wikidata:Q10068:united-states
林赛·沃恩	Lindsey Vonn	person_name_latin	wikidata:Q10068:united-states
林郑月娥	Carrie Lam	person_name_latin	wikidata:Q19217:united-kingdom
林鄭月娥	Carrie Lam	person_name_latin	wikidata:Q19217:united-kingdom
柏度·帕尔多	Pável Pardo	person_name_latin	wikidata:Q316222:mexico
柏度·帕爾多	Pável Pardo	person_name_latin	wikidata:Q316222:mexico
柏納·韋柏	Bernard Werber	person_name_latin	wikidata:Q12054:france
柏納多·斯魯亞	Bernardo Segura	person_name_latin	wikidata:Q385434:mexico
柏纳·韦柏	Bernard Werber	person_name_latin	wikidata:Q12054:france
柏纳多·斯鲁亚	Bernardo Segura	person_name_latin	wikidata:Q385434:mexico
查克·罗礼士	Chuck Norris	person_name_latin	wikidata:Q2673:united-states
查克·羅禮士	Chuck Norris	person_name_latin	wikidata:Q2673:united-states
查克·貝里	Chuck Berry	person_name_latin	wikidata:Q5921:united-states
查克·贝里	Chuck Berry	person_name_latin	wikidata:Q5921:united-states
查克拉瓦尔蒂·拉贾戈巴拉查理	C. Rajagopalachari	person_name_latin	wikidata:Q378404:india
查克拉瓦爾蒂·拉賈戈巴拉查理	C. Rajagopalachari	person_name_latin	wikidata:Q378404:india
查兰·辛格	Charan Singh	person_name_latin	wikidata:Q319824:india
查尔·阿兹纳弗	Charles Aznavour	person_name_latin	wikidata:Q1785:france
查尔斯·伦纳德·汉布林	Charles Leonard Hamblin	person_name_latin	wikidata:Q93082:australia
查尔斯·塔珀	Charles Tupper	person_name_latin	wikidata:Q128672:canada
查尔斯·奥曼	Charles Oman	person_name_latin	wikidata:Q29031:united-kingdom
查尔斯·巴克斯顿	Charles Buxton	person_name_latin	wikidata:Q18450:united-kingdom
查尔斯·布兰顿·哈金斯	Charles Brenton Huggins	person_name_latin	wikidata:Q155371:canada
查尔斯·布力斯	Charles K. Bliss	person_name_latin	wikidata:Q112877:australia
查尔斯·库格林	Charles Coughlin	person_name_latin	wikidata:Q181249:canada
查尔斯·拉格特·福特斯科	Charles LeGeyt Fortescue	person_name_latin	wikidata:Q139992:canada
查尔斯·林白	Charles Lindbergh	person_name_latin	wikidata:Q1618:united-states
查尔斯·格瓦斯梅	Charles Gwathmey	person_name_latin	wikidata:Q177256:united-states
查尔斯·梅尔茨	Charles Hesterman Merz	person_name_latin	wikidata:Q27127:united-kingdom
查尔斯·盖文·达菲	Charles Gavan Duffy	person_name_latin	wikidata:Q167386:australia
查尔斯·约瑟夫·克拉克	Joe Clark	person_name_latin	wikidata:Q128574:canada
查尔斯·萨缪尔·富兰克林	Charles Samuel Franklin	person_name_latin	wikidata:Q27369:united-kingdom
查尔斯·西蒙尼	Charles Simonyi	person_name_latin	wikidata:Q49819:united-states
查尔斯三世	Charles III	person_name_latin	wikidata:Q43274:united-kingdom
查爾·阿茲納弗	Charles Aznavour	person_name_latin	wikidata:Q1785:france
查爾斯·倫納德·漢布林	Charles Leonard Hamblin	person_name_latin	wikidata:Q93082:australia
查爾斯·塔珀	Charles Tupper	person_name_latin	wikidata:Q128672:canada
查爾斯·奧曼	Charles Oman	person_name_latin	wikidata:Q29031:united-kingdom
查爾斯·巴克斯頓	Charles Buxton	person_name_latin	wikidata:Q18450:united-kingdom
查爾斯·布力斯	Charles K. Bliss	person_name_latin	wikidata:Q112877:australia
查爾斯·布蘭頓·哈金斯	Charles Brenton Huggins	person_name_latin	wikidata:Q155371:canada
查爾斯·庫格林	Charles Coughlin	person_name_latin	wikidata:Q181249:canada
查爾斯·拉格特·福特斯科	Charles LeGeyt Fortescue	person_name_latin	wikidata:Q139992:canada
查爾斯·林白	Charles Lindbergh	person_name_latin	wikidata:Q1618:united-states
查爾斯·格瓦斯梅	Charles Gwathmey	person_name_latin	wikidata:Q177256:united-states
查爾斯·梅爾茨	Charles Hesterman Merz	person_name_latin	wikidata:Q27127:united-kingdom
查爾斯·約瑟夫·克拉克	Joe Clark	person_name_latin	wikidata:Q128574:canada
查爾斯·蓋文·達菲	Charles Gavan Duffy	person_name_latin	wikidata:Q167386:australia
查爾斯·薩繆爾·富蘭克林	Charles Samuel Franklin	person_name_latin	wikidata:Q27369:united-kingdom
查爾斯·西蒙尼	Charles Simonyi	person_name_latin	wikidata:Q49819:united-states
查爾斯三世	Charles III	person_name_latin	wikidata:Q43274:united-kingdom
查特·貝克	Chet Baker	person_name_latin	wikidata:Q2274:united-states
查特·贝克	Chet Baker	person_name_latin	wikidata:Q2274:united-states
查理公爵	Charles Frederick, Duke of Schleswig-Holstein-Gottorp	person_name_latin	wikidata:Q57852:sweden
查理六世	Charles VI, Holy Roman Emperor	person_name_latin	wikidata:Q150665:spain
查理十世	Charles X of France	person_name_latin	wikidata:Q7758:france
查維·拿華路	Javi Navarro	person_name_latin	wikidata:Q164073:spain
查维·拿华路	Javi Navarro	person_name_latin	wikidata:Q164073:spain
查蘭·辛格	Charan Singh	person_name_latin	wikidata:Q319824:india
柯娇燕	Pamela Kyle Crossley	person_name_latin	wikidata:Q11522:united-states
柯嬌燕	Pamela Kyle Crossley	person_name_latin	wikidata:Q11522:united-states
柯宾·布鲁	Corbin Bleu	person_name_latin	wikidata:Q4617:united-states
柯林·史丹利·古姆	Colin Stanley Gum	person_name_latin	wikidata:Q212415:australia
柯林·馬嘉露	Colleen McCullough	person_name_latin	wikidata:Q228801:australia
柯林·马嘉露	Colleen McCullough	person_name_latin	wikidata:Q228801:australia
柯柏德·甘迪	Kobad Ghandy	person_name_latin	wikidata:Q4133235:india
柯特·尤斯	Kurt Jooss	person_name_latin	wikidata:Q62011:germany
柯賓·布魯	Corbin Bleu	person_name_latin	wikidata:Q4617:united-states
柳博芙·叶戈罗娃	Lyubov Yegorova	person_name_latin	wikidata:Q239998:russia
柳博芙·葉戈羅娃	Lyubov Yegorova	person_name_latin	wikidata:Q239998:russia
柳德米拉·卡拉季奇	Lyudmila Karachkina	person_name_latin	wikidata:Q242809:russia
柳德米拉·彼得魯舍夫斯卡婭	Lyudmila Petrushevskaya	person_name_latin	wikidata:Q183382:russia
柳德米拉·彼得鲁舍夫斯卡娅	Lyudmila Petrushevskaya	person_name_latin	wikidata:Q183382:russia
柳德米拉·朱拉夫寥娃	Lyudmila Zhuravlyova	person_name_latin	wikidata:Q58709:russia
标·马艾	Bill Maher	person_name_latin	wikidata:Q489:united-states
根納季·亞納耶夫	Gennady Yanayev	person_name_latin	wikidata:Q113173:russia
根納季·安德烈耶維奇·久加諾夫	Gennady Zyuganov	person_name_latin	wikidata:Q182452:russia
根纳季·亚纳耶夫	Gennady Yanayev	person_name_latin	wikidata:Q113173:russia
根纳季·安德烈耶维奇·久加诺夫	Gennady Zyuganov	person_name_latin	wikidata:Q182452:russia
格伦达·施罗德	Glenda Schroeder	person_name_latin	wikidata:Q9537:united-states
格倫達·施羅德	Glenda Schroeder	person_name_latin	wikidata:Q9537:united-states
格哈德·斯托尔滕贝格	Gerhard Stoltenberg	person_name_latin	wikidata:Q62214:germany
格哈德·斯托爾滕貝格	Gerhard Stoltenberg	person_name_latin	wikidata:Q62214:germany
格哈德·赫茨貝格	Gerhard Herzberg	person_name_latin	wikidata:Q76602:canada
格哈德·赫茨贝格	Gerhard Herzberg	person_name_latin	wikidata:Q76602:canada
格奥尔基·施琴尼科夫	Georgi Shchennikov	person_name_latin	wikidata:Q246680:russia
格奥尔基·格列奇科	Georgy Grechko	person_name_latin	wikidata:Q434555:russia
格奥尔基·绍宁	Georgy Shonin	person_name_latin	wikidata:Q434409:russia
格奥尔格·冯·豪贝里泽	Georg von Hauberrisser	person_name_latin	wikidata:Q45399:germany
格奥尔格·勒伯尔	Georg Leber	person_name_latin	wikidata:Q62237:germany
格奥尔格·哈克尔	Georg Hackl	person_name_latin	wikidata:Q39588:germany
格奥尔格·施瓦岑贝克	Georg Schwarzenbeck	person_name_latin	wikidata:Q44820:germany
格奥尔格·菲尔斯特	Georg Fürst	person_name_latin	wikidata:Q44369:germany
格奧爾基·施琴尼科夫	Georgi Shchennikov	person_name_latin	wikidata:Q246680:russia
格奧爾基·格列奇科	Georgy Grechko	person_name_latin	wikidata:Q434555:russia
格奧爾基·紹寧	Georgy Shonin	person_name_latin	wikidata:Q434409:russia
格奧爾格·勒伯爾	Georg Leber	person_name_latin	wikidata:Q62237:germany
格奧爾格·哈克爾	Georg Hackl	person_name_latin	wikidata:Q39588:germany
格奧爾格·施瓦岑貝克	Georg Schwarzenbeck	person_name_latin	wikidata:Q44820:germany
格奧爾格·菲爾斯特	Georg Fürst	person_name_latin	wikidata:Q44369:germany
格奧爾格·馮·豪貝里澤	Georg von Hauberrisser	person_name_latin	wikidata:Q45399:germany
格尔德·布赫达尔	Gerd Buchdahl	person_name_latin	wikidata:Q105357:australia
格尔达·克里斯蒂安	Gerda Christian	person_name_latin	wikidata:Q62067:germany
格拉德温·杰布	Gladwyn Jebb	person_name_latin	wikidata:Q1275:united-kingdom
格拉德溫·傑布	Gladwyn Jebb	person_name_latin	wikidata:Q1275:united-kingdom
格洛里亚·佩雷兹	Glória Pires	person_name_latin	wikidata:Q149389:brazil
格洛里亞·佩雷茲	Glória Pires	person_name_latin	wikidata:Q149389:brazil
格爾德·布赫達爾	Gerd Buchdahl	person_name_latin	wikidata:Q105357:australia
格爾達·克里斯蒂安	Gerda Christian	person_name_latin	wikidata:Q62067:germany
格莱姆斯	Grimes	person_name_latin	wikidata:Q117970:canada
格萊姆斯	Grimes	person_name_latin	wikidata:Q117970:canada
格蕾·德莱勒	Grey DeLisle	person_name_latin	wikidata:Q13938:united-states
格蕾·德萊勒	Grey DeLisle	person_name_latin	wikidata:Q13938:united-states
格蕾丝·凯利	Grace Kelly	person_name_latin	wikidata:Q3925:united-states
格蕾絲·凱利	Grace Kelly	person_name_latin	wikidata:Q3925:united-states
格里戈裏·佩雷爾曼	Grigori Perelman	person_name_latin	wikidata:Q117346:russia
格里戈裏·瓦西裏耶維奇·羅曼諾夫	Grigory Romanov	person_name_latin	wikidata:Q68463:russia
格里戈裏·阿納託利耶維奇·基裏延科	Grigory Kiriyenko	person_name_latin	wikidata:Q26242:russia
格里戈里·佩雷尔曼	Grigori Perelman	person_name_latin	wikidata:Q117346:russia
格里戈里·瓦西里耶维奇·罗曼诺夫	Grigory Romanov	person_name_latin	wikidata:Q68463:russia
格里戈里·阿纳托利耶维奇·基里延科	Grigory Kiriyenko	person_name_latin	wikidata:Q26242:russia
格雷厄姆·查普曼	Graham Chapman	person_name_latin	wikidata:Q24962:united-kingdom
格雷姆·克拉克	Graeme Clark	person_name_latin	wikidata:Q125204:australia
格雷姆·夏普	Graeme Sharp	person_name_latin	wikidata:Q46981:united-kingdom
格雷戈裏·史密斯	Gregory Smith	person_name_latin	wikidata:Q18916:canada
格雷戈裏·塞爾蒂奇	Grégory Sertic	person_name_latin	wikidata:Q31783:france
格雷戈裏·庫佩	Grégory Coupet	person_name_latin	wikidata:Q13488:france
格雷戈里·史密斯	Gregory Smith	person_name_latin	wikidata:Q18916:canada
格雷戈里·塞尔蒂奇	Grégory Sertic	person_name_latin	wikidata:Q31783:france
格雷戈里·塞爾蒂奇	Grégory Sertic	person_name_latin	wikidata:Q31783:france
格雷戈里·库佩	Grégory Coupet	person_name_latin	wikidata:Q13488:france
格雷格·卢瑟福	Greg Rutherford	person_name_latin	wikidata:Q1745:united-kingdom
格雷格·塞利格	Greg Selinger	person_name_latin	wikidata:Q178944:canada
格雷格·盧瑟福	Greg Rutherford	person_name_latin	wikidata:Q1745:united-kingdom
格露可札	Glukoza	person_name_latin	wikidata:Q35385:russia
桃乐丝·朗德	Dorothy Round	person_name_latin	wikidata:Q48351:united-kingdom
桃樂絲·朗德	Dorothy Round	person_name_latin	wikidata:Q48351:united-kingdom
桑娅·理查兹	Sanya Richards-Ross	person_name_latin	wikidata:Q5803:united-states
桑婭·理查茲	Sanya Richards-Ross	person_name_latin	wikidata:Q5803:united-states
桑德拉·勒納	Sandra Lerner	person_name_latin	wikidata:Q7549:united-states
桑德拉·勒纳	Sandra Lerner	person_name_latin	wikidata:Q7549:united-states
桑德拉·希斯內羅絲	Sandra Cisneros	person_name_latin	wikidata:Q434164:mexico
桑德拉·希斯内罗丝	Sandra Cisneros	person_name_latin	wikidata:Q434164:mexico
桑德拉·希斯内羅絲	Sandra Cisneros	person_name_latin	wikidata:Q434164:mexico
桑德拉·戴·奥康纳	Sandra Day O'Connor	person_name_latin	wikidata:Q11132:united-states
桑德拉·戴·奧康納	Sandra Day O'Connor	person_name_latin	wikidata:Q11132:united-states
桑德罗·卡尔多索·多斯·桑托斯	Sandro Cardoso dos Santos	person_name_latin	wikidata:Q210225:brazil
桑德罗·波提切利	Sandro Botticelli	person_name_latin	wikidata:Q5669:italy
桑德罗·洛波波洛	Sandro Lopopolo	person_name_latin	wikidata:Q119073:italy
桑德羅·卡爾多索·多斯·桑托斯	Sandro Cardoso dos Santos	person_name_latin	wikidata:Q210225:brazil
桑德羅·波提切利	Sandro Botticelli	person_name_latin	wikidata:Q5669:italy
桑德羅·洛波波洛	Sandro Lopopolo	person_name_latin	wikidata:Q119073:italy
梅丽莎·梅尔	Marissa Mayer	person_name_latin	wikidata:Q14086:united-states
梅丽莎·法恩	Melissa Fahn	person_name_latin	wikidata:Q4350:united-states
梅尔文·卡尔文	Melvin Calvin	person_name_latin	wikidata:Q49347:united-states
梅布尔·巴尔科姆·埃默顿	Mabel Brookes	person_name_latin	wikidata:Q114168:australia
梅布爾·巴爾科姆·埃默頓	Mabel Brookes	person_name_latin	wikidata:Q114168:australia
梅格納德·薩哈	Meghnad Saha	person_name_latin	wikidata:Q377898:india
梅格纳德·萨哈	Meghnad Saha	person_name_latin	wikidata:Q377898:india
梅爾文·卡爾文	Melvin Calvin	person_name_latin	wikidata:Q49347:united-states
梅麗莎·梅爾	Marissa Mayer	person_name_latin	wikidata:Q14086:united-states
梅麗莎·法恩	Melissa Fahn	person_name_latin	wikidata:Q4350:united-states
楚格尼尼	Truganini	person_name_latin	wikidata:Q242064:australia
樊尚·卡塞尔	Vincent Cassel	person_name_latin	wikidata:Q193504:brazil
樊尚·卡塞爾	Vincent Cassel	person_name_latin	wikidata:Q193504:brazil
標·馬艾	Bill Maher	person_name_latin	wikidata:Q489:united-states
樸拉琪·黛塞	Prachi Desai	person_name_latin	wikidata:Q62136:india
欧仁·德拉克罗瓦	Eugène Delacroix	person_name_latin	wikidata:Q33477:france
欧仁妮·德·蒙蒂荷	Eugénie de Montijo	person_name_latin	wikidata:Q157130:spain
欧内斯特	Ernest of Bavaria	person_name_latin	wikidata:Q62051:germany
欧内斯特·刘易斯	Ernest Lewis	person_name_latin	wikidata:Q45943:united-kingdom
欧内斯特·卡赛尔	Ernest Cassel	person_name_latin	wikidata:Q87529:sweden
欧内斯特·考克斯	Ernest Cox	person_name_latin	wikidata:Q25983:united-kingdom
欧姆·普利	Om Puri	person_name_latin	wikidata:Q80309:india
欧文·帕莱特	Owen Pallett	person_name_latin	wikidata:Q162045:canada
欧金尼奥·卡拉比	Eugenio Calabi	person_name_latin	wikidata:Q4922:united-states
歐仁·德拉克羅瓦	Eugène Delacroix	person_name_latin	wikidata:Q33477:france
歐仁妮·德·蒙蒂荷	Eugénie de Montijo	person_name_latin	wikidata:Q157130:spain
歐內斯特	Ernest of Bavaria	person_name_latin	wikidata:Q62051:germany
歐內斯特·劉易斯	Ernest Lewis	person_name_latin	wikidata:Q45943:united-kingdom
歐內斯特·卡賽爾	Ernest Cassel	person_name_latin	wikidata:Q87529:sweden
歐內斯特·考克斯	Ernest Cox	person_name_latin	wikidata:Q25983:united-kingdom
歐内斯特	Ernest of Bavaria	person_name_latin	wikidata:Q62051:germany
歐姆·普利	Om Puri	person_name_latin	wikidata:Q80309:india
歐文·帕萊特	Owen Pallett	person_name_latin	wikidata:Q162045:canada
歐金尼奧·卡拉比	Eugenio Calabi	person_name_latin	wikidata:Q4922:united-states
比姆拉奥·拉姆吉·安贝德卡	B. R. Ambedkar	person_name_latin	wikidata:Q231690:india
比姆拉奧·拉姆吉·安貝德卡	B. R. Ambedkar	person_name_latin	wikidata:Q231690:india
比尔·克林顿	Bill Clinton	person_name_latin	wikidata:Q1124:united-states
比尔·哈德	Bill Hader	person_name_latin	wikidata:Q14537:united-states
比尔·海登	Bill Hayden	person_name_latin	wikidata:Q250087:australia
比尔·盖茨	Bill Gates	person_name_latin	wikidata:Q5284:united-states
比帕莎·巴苏	Bipasha Basu	person_name_latin	wikidata:Q158214:india
比帕莎·巴蘇	Bipasha Basu	person_name_latin	wikidata:Q158214:india
比斯米拉汗	Bismillah Khan	person_name_latin	wikidata:Q379707:india
比林德利	Alessandro Birindelli	person_name_latin	wikidata:Q67995:italy
比森特·格雷罗	Vicente Guerrero	person_name_latin	wikidata:Q315618:mexico
比森特·格雷羅	Vicente Guerrero	person_name_latin	wikidata:Q315618:mexico
比爾·克林頓	Bill Clinton	person_name_latin	wikidata:Q1124:united-states
比爾·哈德	Bill Hader	person_name_latin	wikidata:Q14537:united-states
比爾·海登	Bill Hayden	person_name_latin	wikidata:Q250087:australia
比爾·蓋茨	Bill Gates	person_name_latin	wikidata:Q5284:united-states
比約恩·博裏	Björn Borg	person_name_latin	wikidata:Q104506:sweden
比約恩·林德曼	Björn Lindemann	person_name_latin	wikidata:Q25718:germany
比约恩·博里	Björn Borg	person_name_latin	wikidata:Q104506:sweden
比约恩·林德曼	Björn Lindemann	person_name_latin	wikidata:Q25718:germany
毛裏齊奧·蘭扎羅	Maurizio Lanzaro	person_name_latin	wikidata:Q27704:italy
毛里齐奥·兰扎罗	Maurizio Lanzaro	person_name_latin	wikidata:Q27704:italy
永尼·尼尔松	Jonny Nilsson	person_name_latin	wikidata:Q24757:sweden
永尼·尼爾松	Jonny Nilsson	person_name_latin	wikidata:Q24757:sweden
永斯·貝採利烏斯	Jöns Jacob Berzelius	person_name_latin	wikidata:Q151911:sweden
永斯·贝采利乌斯	Jöns Jacob Berzelius	person_name_latin	wikidata:Q151911:sweden
汉内莉·戈斯拉尔	Hannah Elizabeth Pick Goslar	person_name_latin	wikidata:Q70674:germany
汉娜·哈柏	Hannah Harper	person_name_latin	wikidata:Q26109:united-kingdom
汉娜·许古拉	Hanna Schygulla	person_name_latin	wikidata:Q28921:germany
汉娜·麦克劳德	Hannah Macleod	person_name_latin	wikidata:Q40385:united-kingdom
汉尼斯·阿尔文	Hannes Alfvén	person_name_latin	wikidata:Q54945:sweden
汉弗莱·托金	Humphrey Tonkin	person_name_latin	wikidata:Q12898:united-states
汉斯	John, King of Denmark	person_name_latin	wikidata:Q157776:sweden
汉斯·克拉林	Hans Clarin	person_name_latin	wikidata:Q45357:germany
汉斯·威尔司多夫	Hans Wilsdorf	person_name_latin	wikidata:Q28901:united-kingdom
汉斯·梅耶	Hans Mayer	person_name_latin	wikidata:Q70737:germany
汉斯·金特·温克勒	Hans Günter Winkler	person_name_latin	wikidata:Q62177:germany
汉斯·马格努斯·恩岑斯贝格尔	Hans Magnus Enzensberger	person_name_latin	wikidata:Q44584:germany
汉斯约尔格·耶克勒	Hansjörg Jäkle	person_name_latin	wikidata:Q62154:germany
汉西·穆勒	Hansi Müller	person_name_latin	wikidata:Q62098:germany
汤·华拉斯芝夏	Tom Wlaschiha	person_name_latin	wikidata:Q22675:germany
汤姆·克莱维利	Tom Cleverley	person_name_latin	wikidata:Q10577:united-kingdom
汤姆·希林	Tom Schilling	person_name_latin	wikidata:Q26763:germany
汤姆·德隆格	Tom DeLonge	person_name_latin	wikidata:Q4270:united-states
汤姆·汉克斯	Tom Hanks	person_name_latin	wikidata:Q2263:united-states
汤姆·达夫	Tom Duff	person_name_latin	wikidata:Q92850:canada
汤玛士·戴维斯	Thomas Clayton Davis	person_name_latin	wikidata:Q137101:canada
汤马士·恩斯	Tom Ince	person_name_latin	wikidata:Q18982:united-kingdom
汪舒凯	Kat Walsh	person_name_latin	wikidata:Q7545:united-states
汪舒凱	Kat Walsh	person_name_latin	wikidata:Q7545:united-states
沃伊泰克·沃尔斯基	Wojtek Wolski	person_name_latin	wikidata:Q86684:canada
沃伊泰克·沃爾斯基	Wojtek Wolski	person_name_latin	wikidata:Q86684:canada
沃伦·波滕特	Warren Potent	person_name_latin	wikidata:Q255020:australia
沃倫·波滕特	Warren Potent	person_name_latin	wikidata:Q255020:australia
沃尔夫冈·奥弗拉特	Wolfgang Overath	person_name_latin	wikidata:Q44688:germany
沃尔夫冈·朔伊布勒	Wolfgang Schäuble	person_name_latin	wikidata:Q16019:germany
沃尔夫冈·福尔茨	Wolfgang Völz	person_name_latin	wikidata:Q43763:germany
沃尔夫冈·科萨克	Wolfgang Kosack	person_name_latin	wikidata:Q41901:germany
沃尔夫冈·莱昂哈德	Wolfgang Leonhard	person_name_latin	wikidata:Q70215:russia
沃尔夫冈·菲耶里克	Wolfgang Fierek	person_name_latin	wikidata:Q43821:germany
沃尔特·科恩	Walter Kohn	person_name_latin	wikidata:Q78510:canada
沃尔特·迪克斯	Walter Dix	person_name_latin	wikidata:Q9066:united-states
沃尔特・博纳蒂	Walter Bonatti	person_name_latin	wikidata:Q53729:italy
沃爾夫岡·奧弗拉特	Wolfgang Overath	person_name_latin	wikidata:Q44688:germany
沃爾夫岡·朔伊布勒	Wolfgang Schäuble	person_name_latin	wikidata:Q16019:germany
沃爾夫岡·福爾茨	Wolfgang Völz	person_name_latin	wikidata:Q43763:germany
沃爾夫岡·科薩克	Wolfgang Kosack	person_name_latin	wikidata:Q41901:germany
沃爾夫岡·菲耶裏克	Wolfgang Fierek	person_name_latin	wikidata:Q43821:germany
沃爾夫岡·萊昂哈德	Wolfgang Leonhard	person_name_latin	wikidata:Q70215:russia
沃爾特·科恩	Walter Kohn	person_name_latin	wikidata:Q78510:canada
沃爾特·迪克斯	Walter Dix	person_name_latin	wikidata:Q9066:united-states
沃爾特・博納蒂	Walter Bonatti	person_name_latin	wikidata:Q53729:italy
沃里斯·阿卢瓦利亚	Waris Ahluwalia	person_name_latin	wikidata:Q38160:india
沃里斯·阿盧瓦利亞	Waris Ahluwalia	person_name_latin	wikidata:Q38160:india
沙克迪·卡普尔	Shakti Kapoor	person_name_latin	wikidata:Q312789:india
沙克迪·卡普爾	Shakti Kapoor	person_name_latin	wikidata:Q312789:india
沙奇·德魯卡	Sachin Tendulkar	person_name_latin	wikidata:Q9488:india
沙奇·德鲁卡	Sachin Tendulkar	person_name_latin	wikidata:Q9488:india
沙希·卡普尔	Shashi Kapoor	person_name_latin	wikidata:Q379171:india
沙希·卡普爾	Shashi Kapoor	person_name_latin	wikidata:Q379171:india
沙希德·卡普尔	Shahid Kapoor	person_name_latin	wikidata:Q319491:india
沙希德·卡普爾	Shahid Kapoor	person_name_latin	wikidata:Q319491:india
沙拉金尼·奈都	Sarojini Naidu	person_name_latin	wikidata:Q250165:india
沙查·諾姆·巴隆·科恩	Sacha Baron Cohen	person_name_latin	wikidata:Q29055:united-kingdom
沙查·诺姆·巴隆·科恩	Sacha Baron Cohen	person_name_latin	wikidata:Q29055:united-kingdom
沙比尔·巴蒂亚	Sabeer Bhatia	person_name_latin	wikidata:Q1650668:india
沙比爾·巴蒂亞	Sabeer Bhatia	person_name_latin	wikidata:Q1650668:india
沙特莱侯爵夫人	Émilie du Châtelet	person_name_latin	wikidata:Q7286:france
沙特萊侯爵夫人	Émilie du Châtelet	person_name_latin	wikidata:Q7286:france
沙魯克·汗	Shah Rukh Khan	person_name_latin	wikidata:Q9535:india
沙魯巴·維爾馬	Sourabh Varma	person_name_latin	wikidata:Q218571:india
沙鲁克·汗	Shah Rukh Khan	person_name_latin	wikidata:Q9535:india
沙鲁巴·维尔马	Sourabh Varma	person_name_latin	wikidata:Q218571:india
法乔特·埃多特	Farciot Edouart	person_name_latin	wikidata:Q11284:united-states
法兰·仙纳杜拉	Frank Sinatra	person_name_latin	wikidata:Q40912:italy
法兰·艾伦	Frances Allen	person_name_latin	wikidata:Q9602:united-states
法兰克·加德纳	Frank Gardner	person_name_latin	wikidata:Q172539:australia
法兰克·史庄纳	Frank Stronach	person_name_latin	wikidata:Q84699:canada
法兰切斯柯·马赛里	Francesco Maselli	person_name_latin	wikidata:Q53048:italy
法兰西斯克·皮泽洛	Francisco Pizarro	person_name_latin	wikidata:Q44741:spain
法兰高·齐费里尼	Franco Zeffirelli	person_name_latin	wikidata:Q53040:italy
法喬特·埃多特	Farciot Edouart	person_name_latin	wikidata:Q11284:united-states
法因娜·梅利尼克	Faina Melnyk	person_name_latin	wikidata:Q241917:russia
法布里齊奧·多納託	Fabrizio Donato	person_name_latin	wikidata:Q1753:italy
法布里齐奥·多纳托	Fabrizio Donato	person_name_latin	wikidata:Q1753:italy
法拉·威廉姆斯	Fara Williams	person_name_latin	wikidata:Q10885:united-kingdom
法比奥·卡纳瓦罗	Fabio Cannavaro	person_name_latin	wikidata:Q102027:italy
法比奥·夸利亚雷拉	Fabio Quagliarella	person_name_latin	wikidata:Q45900:italy
法比奥·奥雷利奥	Fábio Aurélio	person_name_latin	wikidata:Q216910:brazil
法比奥·达·席尔瓦	Fabio	person_name_latin	wikidata:Q213401:brazil
法比奧·卡納瓦羅	Fabio Cannavaro	person_name_latin	wikidata:Q102027:italy
法比奧·奧雷利奧	Fábio Aurélio	person_name_latin	wikidata:Q216910:brazil
法比奧·誇利亞雷拉	Fabio Quagliarella	person_name_latin	wikidata:Q45900:italy
